Title,Artist,Album,Track,Genre,Year,Length,Filename,rms_perc_mean,rms_harm_mean,spectral_contrast_0,spectral_contrast_5,mfcc_2,mfcc_3,mfcc_4,Tempo
My Nephew Bent,Ben Webster,(1972) with Tete Montoliu Trio - Gentle Ben,03,Jazz,1972,329.0,Ben Webster - 03 - My Nephew Bent.mp3,0.004963957858436315,0.028558144626820475,12.675221005677676,18.81215054268034,-24.948105,36.458035,-1.4265603,105.46875
Time On My Hands,Ben Webster,(1957) Soulville,03,Jazz,1957,260.0,Ben Webster - 03 - Time On My Hands.mp3,0.0036443270895262585,0.027529045706533233,11.00185411169495,19.25537647421207,-24.948105,36.458035,-1.4265603,132.51201923076923
Groove Shop (Original Mix),Benirras,"Chill out Magnifique, Vol. 2",22,Electronic Chill,2019-11-22,201.0,Benirras - 22 - Groove Shop (Original Mix).mp3,0.026698394948332888,0.09008892454380384,19.56065205323051,15.210958280029425,-24.948105,36.458035,-1.4265603,161.4990234375
Verdi - Rigoletto - Bella Figlia Dell' Amore,Benjamino Gigli,(1928-1933) Hall of Fame and more,2/19,Classical,1928,263.0,Benjamino Gigli - 02 - Verdi - Rigoletto - Bella Figlia Dell' Amore.mp3,0.009330661470015286,0.042072349541679044,12.670739661446065,23.630088355443338,-24.948105,36.458035,-1.4265603,78.30255681818181
Rossini - La Danza,Benjamino Gigli,Hall of Fame Cd 5 (Songs 1926-1939),15/19,Classical,1938,181.0,Benjamino Gigli - 15 - Rossini - La Danza.mp3,0.01066841795328493,0.02113978840073204,13.016885413417347,28.488947249290064,-24.948105,36.458035,-1.4265603,129.19921875
Honeysuckle Rose,Benny Carter,(1961) Further Definitions with Coleman Hawkins,01,Jazz,1961,233.0,Benny Carter - 01 - Honeysuckle Rose.mp3,0.013508436121098916,0.0314835001062378,12.2476073935243,18.643764639806825,-24.948105,36.458035,-1.4265603,120.18531976744185
Old Fashioned Love,Benny Carter,(1958) Jazz Giant,01/7,Jazz,1958,471.0,Benny Carter - 01 - Old Fashioned Love.mp3,0.0053740958752883285,0.022927078998117512,16.62155866254503,20.78893732097068,-24.948105,36.458035,-1.4265603,135.99917763157896
Opening Blues,Benny Carter,(1962) BBB & CO,01/4,Jazz,1962,615.0,Benny Carter - 01 - Opening Blues.mp3,0.006249725073035832,0.02953528977066095,19.429549561958073,19.806986717309623,-24.948105,36.458035,-1.4265603,112.34714673913044
I'm Coming Virginia,Benny Carter,(1958) Jazz Giant,02/7,Jazz,1958,349.0,Benny Carter - 02 - I'm Coming Virginia.mp3,0.0025257757738847185,0.01937306588087019,14.984621791893487,20.216899423387115,-24.948105,36.458035,-1.4265603,191.40625
Out of the Past,Benny Golson,(1957) The Modern Touch,01/6,Jazz,1957,388.0,Benny Golson - 01 - Out of the Past.mp3,0.008548462692924051,0.04352966161244827,20.78032796961292,17.700170359804154,-24.948105,36.458035,-1.4265603,139.6748310810811
Reunion,Benny Golson,(1957) The Modern Touch,02/6,Jazz,1957,441.0,Benny Golson - 02 - Reunion.mp3,0.012098603572275836,0.04257349193372338,20.66180148288322,17.935320669809123,-24.948105,36.458035,-1.4265603,109.95678191489361
Venetian Breeze,Benny Golson,(1957) The Modern Touch,03/6,Jazz,1957,342.0,Benny Golson - 03 - Venetian Breeze.mp3,0.00804867929597696,0.04275004746871381,21.97666294317072,17.895076878464607,-24.948105,36.458035,-1.4265603,161.4990234375
Swing It,Benny Golson,(1960) Take a Number from 1 to 10,06,Jazz,1960,269.0,Benny Golson - 06 - Swing It.mp3,0.027836745563361492,0.07062457004741865,15.03173143523358,19.497003816760333,-24.948105,36.458035,-1.4265603,103.359375
When I Grow Too Old To Dream,Benny Goodman,(1954) B.G. In Hi-Fi,07,Swing,1954,203.0,Benny Goodman - 07 - When I Grow Too Old To Dream.mp3,0.0185834332082383,0.046939787753199264,13.621892407456738,21.221983706570164,-24.948105,36.458035,-1.4265603,80.74951171875
When A Lady Meets A Gentleman Down South,Benny Goodman,(1936) Chronological Classics Vol.2,8/22,Swing,1936,158.0,Benny Goodman - 08 - When A Lady Meets A Gentleman Down South.mp3,0.014145108536523893,0.03752124885562932,11.22209384427237,26.131010800548136,-24.948105,36.458035,-1.4265603,143.5546875
You Brought A New Kind Of Love To Me,Benny Goodman,(1954) B.G. In Hi-Fi,08,Swing,1954,170.0,Benny Goodman - 08 - You Brought A New Kind Of Love To Me.mp3,0.017586877956396584,0.050008601888827,12.19379068457702,22.03122631148481,-24.948105,36.458035,-1.4265603,132.51201923076923
You're Giving Me A Song And A Dance,Benny Goodman,(1936) Chronological Classics Vol.2,9/22,Swing,1936,199.0,Benny Goodman - 09 - You're Giving Me A Song And A Dance.mp3,0.009694501058825258,0.038422575626704016,11.599704581995548,28.08098757959308,-24.948105,36.458035,-1.4265603,95.703125
After You've Gone,Benny Goodman,(1941-1945) Small Groups,11/18,Swing,1944,186.0,Benny Goodman - 11 - After You've Gone.mp3,0.008289877716945856,0.030129545624314538,11.38044135046103,14.757779500851353,-24.948105,36.458035,-1.4265603,132.51201923076923
Rose Room,Benny Goodman,(1954) B.G. In Hi-Fi,13,Swing,1954,237.0,Benny Goodman - 13 - Rose Room.mp3,0.005480415606759212,0.03190796217336677,13.78532573461599,17.93782618533364,-24.948105,36.458035,-1.4265603,135.99917763157896
Somebody Stole My Gal,Benny Goodman,(1954) B.G. In Hi-Fi,17,Swing,1954,205.0,Benny Goodman - 17 - Somebody Stole My Gal.mp3,0.014034746075657313,0.04178414088235253,12.823147900618947,20.778590302997113,-24.948105,36.458035,-1.4265603,172.265625
The Flat Foot Floogee,Benny Goodman,(1938) Chronogical Classics,17/22,Swing,1938,201.0,Benny Goodman - 17 - The Flat Foot Floogee.mp3,0.017082472199543924,0.04445454266592818,12.804381646728375,24.738627971117317,-24.948105,36.458035,-1.4265603,80.74951171875
(I Would Do) Anything For You,Benny Goodman,(1954) B.G. In Hi-Fi,18,Swing,1954,222.0,Benny Goodman - 18 - (I Would Do) Anything For You.mp3,0.021950705998110574,0.0593939676051139,14.711781723009613,19.650322365133988,-24.948105,36.458035,-1.4265603,178.20581896551724
I've Got a Date With a Dream,Benny Goodman,(1938) Chronogical Classics,18/22,Swing,1938,188.0,Benny Goodman - 18 - I've Got a Date With a Dream.mp3,0.015451039716355515,0.049452637935558874,13.412217608874029,23.925816916965275,-24.948105,36.458035,-1.4265603,135.99917763157896
Big John's Special,Benny Goodman,(1954) B.G. In Hi-Fi,19,Swing,1954,187.0,Benny Goodman - 19 - Big John's Special.mp3,0.014878691465609245,0.0395299180016297,14.841578576776001,20.20549203367753,-24.948105,36.458035,-1.4265603,92.28515625
Let's Dance,Benny Goodman,(1954) B.G. In Hi-Fi,20,Swing,1954,176.0,Benny Goodman - 20 - Let's Dance.mp3,0.013404377754493843,0.04991895749649769,13.98664993946055,21.35917569874431,-24.948105,36.458035,-1.4265603,87.5926906779661
Ev'rything I've Got (Belongs To You),Benny Goodman,(1954) B.G. In Hi-Fi,22,Swing,1954,234.0,Benny Goodman - 22 - Ev'rything I've Got (Belongs To You).mp3,0.01110725467013852,0.03320021508974046,21.24183154932471,18.178476066859506,-24.948105,36.458035,-1.4265603,120.18531976744185
Nice Pants,Benny Green,Place to Be,01,Jazz Piano,1994,359.0,Benny Green - 01 - Nice Pants.mp3,0.018033831876926525,0.04966690549861048,18.658705728938745,20.34765946673451,-24.948105,36.458035,-1.4265603,172.265625
Playmate,Benny Green,Place to Be,02,Jazz Piano,1994,151.0,Benny Green - 02 - Playmate.mp3,0.017415224020953367,0.052908869519142095,19.690274440077495,15.947139811151075,-24.948105,36.458035,-1.4265603,132.51201923076923
I Want to Talk About You,Benny Green,Place to Be,03,Jazz Piano,1994,419.0,Benny Green - 03 - I Want to Talk About You.mp3,0.005477410735626688,0.02807924402850737,14.281512543950365,17.11768215858522,-24.948105,36.458035,-1.4265603,0.0
The Place to Be,Benny Green,Place to Be,04,Jazz Piano,1994,192.0,Benny Green - 04 - The Place to Be.mp3,0.014331732949231702,0.04964097440321844,19.00083630327236,27.194119560064543,-24.948105,36.458035,-1.4265603,83.35433467741936
Promise Me,Beverley Craven,100 Hits - The Best - Soft Rock Album - CD5,08/20,Soul,2018,216.0,Beverley Craven - 08 - Promise Me.mp3,0.014742194992153398,0.06167373524371897,14.680829694038314,20.25370802558076,-24.948105,36.458035,-1.4265603,123.046875
Single Ladies,Beyonce,Unknown,002,Pop,Unknown,193.0,Beyonce - 02 - Single Ladies.mp3,0.05337032801574136,0.11072200056708376,14.808837551379906,18.06574070221347,-24.948105,36.458035,-1.4265603,97.50884433962264
Halo,Beyonce,Unknown,43,Pop,Unknown,262.0,Beyonce - 43 - Halo.mp3,0.04733354044132187,0.09814175927403593,15.075162320569449,21.310663398290362,-24.948105,36.458035,-1.4265603,80.74951171875
Diva,Beyonce,Unknown,048,Pop,2008,201.0,Beyonce - 48 - Diva.mp3,0.040697865726691825,0.09376363342571925,14.40073649296784,20.536122651115928,-24.948105,36.458035,-1.4265603,97.50884433962264
Little Bittie Gal's Blues,Big Joe Turner,Gigante del Blues,16/18,Blues,1944,203.0,Big Joe Turner - 16 - Little Bittie Gal's Blues.mp3,0.005713318803041885,0.024551979787724217,15.52528018255424,19.387304545412274,-24.948105,36.458035,-1.4265603,198.76802884615384
Bye Bye Baby Blues,Big Joe Williams,Blues Classics - 100 Greatest Hits,2,Blues,Unknown,151.0,Big Joe Williams - 02 - Bye Bye Baby Blues.mp3,0.01834864215411598,0.04919259612224843,11.339093052344923,19.96891522522152,-24.948105,36.458035,-1.4265603,97.50884433962264
Sinking Blues,Big Joe Williams,Blues Classics - 100 Greatest Hits,3,Blues,2001,144.0,Big Joe Williams - 03 - Sinking Blues.mp3,0.018937451471687874,0.05466412053014335,11.783010653360204,19.91521144139844,-24.948105,36.458035,-1.4265603,103.359375
Terraplane Blues,Big Joe Williams,Blues Classics - 100 Greatest Hits,15,Blues,2001,100.0,Big Joe Williams - 15 - Terraplane Blues.mp3,0.017394858539297113,0.056787844997348964,10.403470338432168,20.737507320888398,-24.948105,36.458035,-1.4265603,139.6748310810811
Prime Time,Big Twins,The Academy 3,12/34,Hip Hop,2021,114.0,Big Twins - 12 - Prime Time.mp3,0.05996492791716126,0.09943358987889464,13.684559063212552,18.491735528872947,-24.948105,36.458035,-1.4265603,83.35433467741936
Satin Doll,Bill Coleman,(1967) Ben Webster Meets Bill Coleman,3/9,Jazz,1967,294.0,Bill Coleman - 03 - Satin Doll.mp3,0.006609160610594985,0.025578433714580254,10.942271619913663,17.704287479774983,-24.948105,36.458035,-1.4265603,114.84375
I Love You,Bill Evans,(1956) New Jazz Conception,01,Jazz Piano,1956,236.0,Bill Evans - 01 - I Love You.mp3,0.009346506106487492,0.031705585088022153,22.17161476077096,17.21858327352099,-24.948105,36.458035,-1.4265603,112.34714673913044
Five,Bill Evans,(1956) New Jazz Conception,02,Jazz Piano,1956,242.0,Bill Evans - 02 - Five.mp3,0.008462192144995537,0.039777493646720306,21.45736389888772,16.375236650096898,-24.948105,36.458035,-1.4265603,105.46875
Conception,Bill Evans,(1956) New Jazz Conception,03,Jazz Piano,1956,287.0,Bill Evans - 03 - Conception.mp3,0.009209493279048936,0.031079037622314544,21.64607891689622,16.69837142084925,-24.948105,36.458035,-1.4265603,117.45383522727273
Easy Living,Bill Evans,(1956) New Jazz Conception,04,Jazz Piano,1956,233.0,Bill Evans - 04 - Easy Living.mp3,0.002340122459736405,0.01662184415205807,19.53707093862157,17.495189484813984,-24.948105,36.458035,-1.4265603,58.067064606741575
Ain't No Sunshine,Bill Withers ,Ultimate Soul Collection Soul 100 Hits CD3,3,Soul,2008,123.0,Bill Withers  - 03 - Ain't No Sunshine.mp3,0.021732557155613005,0.05977189693598967,19.02558092434164,20.10196786511332,-24.948105,36.458035,-1.4265603,156.60511363636363
What A Little Moonlight Can Do,Billie Holiday,1933-1936 Complete,05,Swing,1935,179.0,Billie Holiday - 05 - What A Little Moonlight Can Do.mp3,0.016098690547919608,0.04278011560111875,22.96740643988229,18.71816565432925,-24.948105,36.458035,-1.4265603,135.99917763157896
I'm Still Waiting,Bily Paul ,The Ultimate Collection Soul 100 Hits CD02,1,Soul,2008,220.0,Bily Paul  - 01 - I'm Still Waiting.mp3,0.018940847194609183,0.056374497741885236,20.138236130614068,19.196222535702837,-24.948105,36.458035,-1.4265603,67.99958881578948
War Pigs/Luke's Wall,Black Sabbath,Paranoid,1/8,Rock,1970,478.0,Black Sabbath - 01 - War PigsLuke's Wall.mp3,0.005958975133831305,0.016395974217069533,15.757419272896819,18.001686893783884,-24.948105,36.458035,-1.4265603,114.84375
Paranoid,Black Sabbath,Paranoid,2/8,Rock,1970,173.0,Black Sabbath - 02 - Paranoid.mp3,0.019062535666517215,0.04862626264524309,11.778805649406523,17.448669931935243,-24.948105,36.458035,-1.4265603,161.4990234375
Don't Leave Me,Blackstreet ,The Ultimate Collection Soul 100 Hits CD04,3,Soul,2008,251.0,Blackstreet  - 03 - Don't Leave Me.mp3,0.026326214678301298,0.04864299381934842,17.679865084650828,17.776539521408335,-24.948105,36.458035,-1.4265603,161.4990234375
Lay Low (Remix),"Blacky, Sicko & Trav",East Side Gangsters 4,09/15,Hip Hop,2007,202.0,"Blacky, Sicko & Trav - 09 - Lay Low (Remix).mp3",0.049388233476162835,0.0837563850784629,15.897341929915141,17.898446437364967,-24.948105,36.458035,-1.4265603,107.666015625
Cool Blue Water (Original Mix),Bloomfield,"Chill out Magnifique, Vol. 1",9,Electronic Chill,2019-10-25,322.0,Bloomfield - 09 - Cool Blue Water (Original Mix).mp3,0.030301520987203456,0.08169088778891986,16.849951263306576,17.620733512783367,-24.948105,36.458035,-1.4265603,178.20581896551724
Minor Vamp,Blue Mitchell,(1959) Blue Soul,01/9,Jazz,1959,222.0,Blue Mitchell - 01 - Minor Vamp.mp3,0.016998346687350667,0.06085680519984426,21.676429020695423,20.290902572294975,-24.948105,36.458035,-1.4265603,112.34714673913044
The Head,Blue Mitchell,(1959) Blue Soul,02/9,Jazz,1959,269.0,Blue Mitchell - 02 - The Head.mp3,0.01686127442661297,0.05153879241873743,22.42840018558692,18.744407802589343,-24.948105,36.458035,-1.4265603,120.18531976744185
I'm a Man (Original Mix),Bo Diddley,"The Magic of Rhythm and Blues, Vol. 1",10,Blues,2021,180.0,Bo Diddley - 10 - I'm a Man (Original Mix).mp3,0.03710824023037285,0.07587872575382879,19.264378930405055,17.8080117746418,-24.948105,36.458035,-1.4265603,83.35433467741936
Talkin' New York,Bob Dylan,The Greenwich Village Folk Scene CD1,1,Folk,2014,200.0,Bob Dylan - 01 - Talkin' New York.mp3,0.018435400188798117,0.05082367707483092,16.22762899032731,22.57980965890812,-24.948105,36.458035,-1.4265603,103.359375
Highway 51,Bob Dylan,The Greenwich Village Folk Scene CD3,3/20,Folk,2014,173.0,Bob Dylan - 03 - Highway 51.mp3,0.015613919136146778,0.04295351788944749,17.062636520886254,20.484996773678603,-24.948105,36.458035,-1.4265603,178.20581896551724
You're A Big Girl Now,Bob Dylan,(1974) Blood On The Tracks,3/10,Soft Rock,1974,275.0,Bob Dylan - 03 - You're A Big Girl Now.mp3,0.016786793071144297,0.04752640159628754,17.76155630990817,19.049277046341846,-24.948105,36.458035,-1.4265603,75.99954044117646
Freight Train Blues,Bob Dylan,The Greenwich Village Folk Scene CD2,5/20,Folk,2014,139.0,Bob Dylan - 05 - Freight Train Blues.mp3,0.018892762820031352,0.06762475541414147,20.046347240039594,21.500475842690086,-24.948105,36.458035,-1.4265603,129.19921875
"If You See Her, Say Hello",Bob Dylan,(1974) Blood On The Tracks,8/10,Soft Rock,1974,288.0,"Bob Dylan - 08 - If You See Her, Say Hello.mp3",0.013656572045468468,0.05340642346153766,15.376457025412456,20.379423713878815,-24.948105,36.458035,-1.4265603,95.703125
Pretty Peggy-O,Bob Dylan,The Greenwich Village Folk Scene CD2,18/20,Folk,2014,204.0,Bob Dylan - 18 - Pretty Peggy-O.mp3,0.016546229906363452,0.06986721349626568,20.480957885480823,22.473155483791544,-24.948105,36.458035,-1.4265603,123.046875
"Baby, Let Me Follow You Down",Bob Dylan,The Greenwich Village Folk Scene CD3,19/20,Folk,2014,156.0,"Bob Dylan - 19 - Baby, Let Me Follow You Down.mp3",0.012790528015939466,0.04395159554475004,20.047752945649272,24.154161649407975,-24.948105,36.458035,-1.4265603,132.51201923076923
Yes I See,Bob Gibson,The Greenwich Village Folk Scene CD1,5,Folk,2014,120.0,Bob Gibson - 05 - Yes I See.mp3,0.034809349767433266,0.08647145829534364,21.18495370725635,21.830605684680943,-24.948105,36.458035,-1.4265603,143.5546875
Daddy Roll 'Em,Bob Gibson,The Greenwich Village Folk Scene CD2,7/20,Folk,2014,174.0,Bob Gibson - 07 - Daddy Roll 'Em.mp3,0.0287956277916215,0.0924056605468037,19.582785157814424,20.505237503468035,-24.948105,36.458035,-1.4265603,114.84375
Springhill Mine Disaster,Bob Gibson,The Greenwich Village Folk Scene CD3,9/20,Folk,2014,125.0,Bob Gibson - 09 - Springhill Mine Disaster.mp3,0.023803031291307574,0.05656995451266547,19.205824041770434,20.007529930493472,-24.948105,36.458035,-1.4265603,114.84375
Ain't No Love In The Heart Of The City,Bobby Bland ,The Ultimate Collection Soul 100 Hits CD02,14,Soul,2008,230.0,Bobby Bland  - 14 - Ain't No Love In The Heart Of The City.mp3,0.035743741960787084,0.07787928587108357,16.219221581558145,18.40174026219977,-24.948105,36.458035,-1.4265603,156.60511363636363
Treat Me The Same Way,Bobby Thurston ,The Ultimate Collection Soul 100 Hits CD02,15,Soul,2008,265.0,Bobby Thurston  - 15 - Treat Me The Same Way.mp3,0.036400441045439866,0.05920466198445952,10.626728715324777,18.167574804658987,-24.948105,36.458035,-1.4265603,95.703125
(I Don't Stand) A Ghost of a Chance,Bobby Timmons,Easy Does It (1961),04/8,Jazz Piano,1961,295.0,Bobby Timmons - 04 - (I Don't Stand) A Ghost of a Chance.mp3,0.0056152318275955355,0.022988176074788938,20.901555339599668,20.927478179864163,-24.948105,36.458035,-1.4265603,93.96306818181819
Pretty Memory,Bobby Timmons,Easy Does It (1961),05/8,Jazz Piano,1961,212.0,Bobby Timmons - 05 - Pretty Memory.mp3,0.008209272139276077,0.029913178412954527,22.185459851210023,16.8971897593632,-24.948105,36.458035,-1.4265603,132.51201923076923
If You Could See Me Know,Bobby Timmons,Easy Does It (1961),06/8,Jazz Piano,1961,392.0,Bobby Timmons - 06 - If You Could See Me Know.mp3,0.0030374218784526615,0.01687608542770354,21.152063280746663,15.30955314486995,-24.948105,36.458035,-1.4265603,112.34714673913044
Beep  ,Bobby Valentino ft. Yung Joc,Unknown,092,Pop,2009,248.0,Bobby Valentino ft. Yung Joc - 92 - Beep  .mp3,0.036181198803327895,0.07561668559092291,18.69807794600428,18.45079622840675,-24.948105,36.458035,-1.4265603,156.60511363636363
"School (OG Mix) (feat. Killah Priest, Lupe Fiasco & Talib Kweli)",Body Bag Ben,The Academy 3,27/34,Hip Hop,2021,239.0,"Body Bag Ben - 27 - School (OG Mix) (feat. Killah Priest, Lupe Fiasco & Talib Kweli).mp3",0.07173581070285977,0.12823948902178803,15.251988374921613,18.68816304673838,-24.948105,36.458035,-1.4265603,101.33272058823529
Run Away,Bonnie Spacey,Various Artists #1,10,Electronic,2020,402.0,Bonnie Spacey - 10 - Run Away.mp3,0.028342708415273022,0.08788805171923195,18.904115028879804,15.12614961735046,-24.948105,36.458035,-1.4265603,123.046875
Craig,"Bonnie Spacey, Rem's Martinez",Various Artists #2,2,Electronic,2021,344.0,"Bonnie Spacey, Rem's Martinez - 02 - Craig.mp3",0.03857281043203992,0.1295063284290433,20.214207367364992,17.44614921405525,-24.948105,36.458035,-1.4265603,123.046875
Blame It On My Youth,Brad Mehldau,"(1997) The Art Of The Trio, Vol. 1",01,Jazz Piano,1997,377.0,Brad Mehldau - 01 - Blame It On My Youth.mp3,0.002103180110773412,0.018205944794716402,14.163969456921901,16.888096363346655,-24.948105,36.458035,-1.4265603,147.65625
I Didn't Know What Time It Was,Brad Mehldau,"(1997) The Art Of The Trio, Vol. 1",02,Jazz Piano,1997,391.0,Brad Mehldau - 02 - I Didn't Know What Time It Was.mp3,0.008282602373429555,0.04576206033726482,15.416804446056606,17.95964293198553,-24.948105,36.458035,-1.4265603,99.38401442307692
