Title,Artist,Album,Track,Genre,Year,Length,Filename,zero_crossing_rate_mean,rms_mean,chroma_stft_mean,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,Tempo
Rossini - La Danza,Benjamino Gigli,Hall of Fame Cd 5 (Songs 1926-1939),15/19,Classical,1938,181.0,Benjamino Gigli - 15 - Rossini - La Danza.mp3,0.06405592407604489,0.05015401,0.36644095,892.71079246461,869.5841168534483,1578.7050371199568,156.60511363636363
Honeysuckle Rose,Benny Carter,(1961) Further Definitions with Coleman Hawkins,01,Jazz,1961,233.0,Benny Carter - 01 - Honeysuckle Rose.mp3,0.05313167040562113,0.06886475,0.4674824,1370.0202063573618,1659.2614218488097,3042.1149380804954,117.45383522727273
Old Fashioned Love,Benny Carter,(1958) Jazz Giant,01/7,Jazz,1958,471.0,Benny Carter - 01 - Old Fashioned Love.mp3,0.05962293878797407,0.04325436,0.36325246,1483.420193258945,1785.8250348461943,3175.189133399042,135.99917763157896
Opening Blues,Benny Carter,(1962) BBB & CO,01/4,Jazz,1962,615.0,Benny Carter - 01 - Opening Blues.mp3,0.03597682326939822,0.05444662,0.41474044,1193.5258496603299,1686.0462770719162,2610.602964041034,112.34714673913044
I'm Coming Virginia,Benny Carter,(1958) Jazz Giant,02/7,Jazz,1958,349.0,Benny Carter - 02 - I'm Coming Virginia.mp3,0.05816111845128676,0.033150952,0.35821134,1530.979650778357,1808.919263641173,3062.38773216035,117.45383522727273
Out of the Past,Benny Golson,(1957) The Modern Touch,01/6,Jazz,1957,388.0,Benny Golson - 01 - Out of the Past.mp3,0.03448722532290054,0.08206201,0.33852044,948.172253125038,1329.8966025925254,1886.021928816757,139.6748310810811
Reunion,Benny Golson,(1957) The Modern Touch,02/6,Jazz,1957,441.0,Benny Golson - 02 - Reunion.mp3,0.0423662404157798,0.083222575,0.3414467,1145.2761154640928,1484.777352614922,2314.931835257232,109.95678191489361
Venetian Breeze,Benny Golson,(1957) The Modern Touch,03/6,Jazz,1957,342.0,Benny Golson - 03 - Venetian Breeze.mp3,0.03699448529411765,0.07322675,0.32943872,1028.5171317842119,1442.0141738188033,1971.0630812512093,82.03125
Swing It,Benny Golson,(1960) Take a Number from 1 to 10,06,Jazz,1960,269.0,Benny Golson - 06 - Swing It.mp3,0.0964433888532798,0.1482193,0.33860973,1918.1475401707605,1901.9366654489177,4097.564805919541,151.99908088235293
When I Grow Too Old To Dream,Benny Goodman,(1954) B.G. In Hi-Fi,07,Swing,1954,203.0,Benny Goodman - 07 - When I Grow Too Old To Dream.mp3,0.0561126614502709,0.105706014,0.34630802,1092.0899019056608,1284.3551398789828,2121.9892519546365,161.4990234375
When A Lady Meets A Gentleman Down South,Benny Goodman,(1936) Chronological Classics Vol.2,8/22,Swing,1936,158.0,Benny Goodman - 08 - When A Lady Meets A Gentleman Down South.mp3,0.05870193150759481,0.07683129,0.3827464,787.3419866174848,799.8474962867459,1382.3853909046657,143.5546875
You Brought A New Kind Of Love To Me,Benny Goodman,(1954) B.G. In Hi-Fi,08,Swing,1954,170.0,Benny Goodman - 08 - You Brought A New Kind Of Love To Me.mp3,0.06558614913893189,0.1017652,0.3653946,1149.4684018045934,1239.2963415904926,2232.2177520846435,132.51201923076923
You're Giving Me A Song And A Dance,Benny Goodman,(1936) Chronological Classics Vol.2,9/22,Swing,1936,199.0,Benny Goodman - 09 - You're Giving Me A Song And A Dance.mp3,0.0605342144567531,0.075396165,0.4027637,796.2473929191667,789.0363603363642,1407.1456578493855,97.50884433962264
After You've Gone,Benny Goodman,(1941-1945) Small Groups,11/18,Swing,1944,186.0,Benny Goodman - 11 - After You've Gone.mp3,0.03651895906903057,0.061669484,0.27471545,752.6959962052557,1067.9942291647203,1386.143701512009,132.51201923076923
Rose Room,Benny Goodman,(1954) B.G. In Hi-Fi,13,Swing,1954,237.0,Benny Goodman - 13 - Rose Room.mp3,0.039108040163022446,0.056055535,0.28286085,1078.8446587930907,1566.106194789175,2107.8122543476684,135.99917763157896
Somebody Stole My Gal,Benny Goodman,(1954) B.G. In Hi-Fi,17,Swing,1954,205.0,Benny Goodman - 17 - Somebody Stole My Gal.mp3,0.06005708204334365,0.08269145,0.3150916,1192.3410757655438,1368.6578893406936,2349.698291695893,172.265625
The Flat Foot Floogee,Benny Goodman,(1938) Chronogical Classics,17/22,Swing,1938,201.0,Benny Goodman - 17 - The Flat Foot Floogee.mp3,0.04553742305413119,0.09056013,0.38098073,720.3619883494816,867.0900118911303,1284.9984797899938,161.4990234375
(I Would Do) Anything For You,Benny Goodman,(1954) B.G. In Hi-Fi,18,Swing,1954,222.0,Benny Goodman - 18 - (I Would Do) Anything For You.mp3,0.0494711672189435,0.121652655,0.33947712,1089.7659829135036,1401.548278145133,2176.851420210611,178.20581896551724
I've Got a Date With a Dream,Benny Goodman,(1938) Chronogical Classics,18/22,Swing,1938,188.0,Benny Goodman - 18 - I've Got a Date With a Dream.mp3,0.04393633674172794,0.09479484,0.37080055,664.1425504539828,812.4144915254153,1121.697383916046,135.99917763157896
Big John's Special,Benny Goodman,(1954) B.G. In Hi-Fi,19,Swing,1954,187.0,Benny Goodman - 19 - Big John's Special.mp3,0.058825324563419115,0.08376589,0.34694773,1323.3148073254586,1505.251269337749,2700.01909002062,92.28515625
Let's Dance,Benny Goodman,(1954) B.G. In Hi-Fi,20,Swing,1954,176.0,Benny Goodman - 20 - Let's Dance.mp3,0.04837329025977167,0.09841891,0.32833734,923.5006535294633,1185.8666906857584,1721.9125044973273,87.5926906779661
Ev'rything I've Got (Belongs To You),Benny Goodman,(1954) B.G. In Hi-Fi,22,Swing,1954,234.0,Benny Goodman - 22 - Ev'rything I've Got (Belongs To You).mp3,0.04585809382860875,0.06843082,0.31413144,1108.4122829734138,1463.203668443239,2286.30909166838,120.18531976744185
Nice Pants,Benny Green,Place to Be,01,Jazz Piano,1994,359.0,Benny Green - 01 - Nice Pants.mp3,0.028446067597474846,0.10066964,0.40320656,735.6222231716913,1125.2571444708403,1451.52247284219,172.265625
Playmate,Benny Green,Place to Be,02,Jazz Piano,1994,151.0,Benny Green - 02 - Playmate.mp3,0.08188366963767414,0.10620414,0.30005142,2291.9100308124953,2503.829042700101,5408.269380268298,101.33272058823529
I Want to Talk About You,Benny Green,Place to Be,03,Jazz Piano,1994,419.0,Benny Green - 03 - I Want to Talk About You.mp3,0.01617771774622678,0.048421197,0.36110625,348.04707958729347,818.865458643654,452.9805942216525,151.99908088235293
The Place to Be,Benny Green,Place to Be,04,Jazz Piano,1994,192.0,Benny Green - 04 - The Place to Be.mp3,0.022429475105214782,0.10195939,0.37991166,371.12119171131394,443.55210174062586,676.458409548544,166.70866935483872
Promise Me,Beverley Craven,100 Hits - The Best - Soft Rock Album - CD5,08/20,Soul,2018,216.0,Beverley Craven - 08 - Promise Me.mp3,0.03820838573916409,0.12755384,0.3505135,1140.1702218945802,1611.066732401815,2549.8491647442797,126.04801829268293
Single Ladies,Beyonce,Unknown,002,Pop,Unknown,193.0,Beyonce - 02 - Single Ladies.mp3,0.0651110008405089,0.24444458,0.46426487,1690.9737950319513,1888.9592877734628,3548.599375438395,97.50884433962264
Halo,Beyonce,Unknown,43,Pop,Unknown,262.0,Beyonce - 43 - Halo.mp3,0.0597682515903154,0.2344909,0.36209935,1492.6074360544596,1886.214730871563,3263.4802661813083,161.4990234375
Diva,Beyonce,Unknown,048,Pop,2008,201.0,Beyonce - 48 - Diva.mp3,0.07238325467419698,0.19246368,0.45362985,1751.72854834517,1832.2558956862717,3620.56352361437,97.50884433962264
Little Bittie Gal's Blues,Big Joe Turner,Gigante del Blues,16/18,Blues,1944,203.0,Big Joe Turner - 16 - Little Bittie Gal's Blues.mp3,0.02904763236503483,0.048271388,0.35982034,711.5146545293642,1214.351529357685,1160.9054801633852,117.45383522727273
Bye Bye Baby Blues,Big Joe Williams,Blues Classics - 100 Greatest Hits,2,Blues,Unknown,151.0,Big Joe Williams - 02 - Bye Bye Baby Blues.mp3,0.02829612519349845,0.10598952,0.36451322,882.3322791087286,1449.8423702022046,1752.2185712406879,103.359375
Sinking Blues,Big Joe Williams,Blues Classics - 100 Greatest Hits,3,Blues,2001,144.0,Big Joe Williams - 03 - Sinking Blues.mp3,0.028525337715267027,0.10844024,0.33949143,880.9931844841786,1419.8384596230492,1760.199772979453,103.359375
Terraplane Blues,Big Joe Williams,Blues Classics - 100 Greatest Hits,15,Blues,2001,100.0,Big Joe Williams - 15 - Terraplane Blues.mp3,0.02284358824738777,0.10834,0.3063433,459.98094278074547,696.4637047026125,749.1746365101345,129.19921875
Prime Time,Big Twins,The Academy 3,12/34,Hip Hop,2021,114.0,Big Twins - 12 - Prime Time.mp3,0.061909017179034444,0.23538151,0.39871207,1440.2125847221187,1665.9640871079494,2966.536228427946,83.35433467741936
Satin Doll,Bill Coleman,(1967) Ben Webster Meets Bill Coleman,3/9,Jazz,1967,294.0,Bill Coleman - 03 - Satin Doll.mp3,0.04311595243566176,0.04843493,0.30917588,1177.7305371227944,1642.9454739755624,2466.130920977046,114.84375
I Love You,Bill Evans,(1956) New Jazz Conception,01,Jazz Piano,1956,236.0,Bill Evans - 01 - I Love You.mp3,0.04804959607198142,0.063835755,0.35793138,1426.3624226999955,1763.0776444893293,3265.205255750532,112.34714673913044
Five,Bill Evans,(1956) New Jazz Conception,02,Jazz Piano,1956,242.0,Bill Evans - 02 - Five.mp3,0.04849299853062113,0.07629606,0.3067434,1561.7984493013512,1906.8574661474154,3690.2318523395174,105.46875
Conception,Bill Evans,(1956) New Jazz Conception,03,Jazz Piano,1956,287.0,Bill Evans - 03 - Conception.mp3,0.04909172884820046,0.0642583,0.37643862,1428.676426395042,1738.1579032762686,3057.708593787793,120.18531976744185
Easy Living,Bill Evans,(1956) New Jazz Conception,04,Jazz Piano,1956,233.0,Bill Evans - 04 - Easy Living.mp3,0.02723641882739938,0.03053057,0.3512941,1040.972698307521,1747.220322149353,2235.296900132123,55.569556451612904
Ain't No Sunshine,Bill Withers ,Ultimate Soul Collection Soul 100 Hits CD3,3,Soul,2008,123.0,Bill Withers  - 03 - Ain't No Sunshine.mp3,0.04808549910506966,0.1272601,0.4342982,1232.905663545741,1509.6302404129062,2596.9801297497825,156.60511363636363
What A Little Moonlight Can Do,Billie Holiday,1933-1936 Complete,05,Swing,1935,179.0,Billie Holiday - 05 - What A Little Moonlight Can Do.mp3,0.05542407906830495,0.08682988,0.37043566,1052.3879164891002,1133.8718114592002,2140.2037251475426,135.99917763157896
I'm Still Waiting,Bily Paul ,The Ultimate Collection Soul 100 Hits CD02,1,Soul,2008,220.0,Bily Paul  - 01 - I'm Still Waiting.mp3,0.046763417152428405,0.11917674,0.39502475,1074.2800113566557,1333.2003240973881,2158.334865511017,67.99958881578948
War Pigs/Luke's Wall,Black Sabbath,Paranoid,1/8,Rock,1970,478.0,Black Sabbath - 01 - War PigsLuke's Wall.mp3,0.08564904747363583,0.03047715,0.41728622,1822.2877962612338,1736.1684516917549,3494.222620913857,178.20581896551724
Paranoid,Black Sabbath,Paranoid,2/8,Rock,1970,173.0,Black Sabbath - 02 - Paranoid.mp3,0.0454249898715654,0.10284478,0.52021015,1249.7381273071658,1550.2005516583038,2677.4338099240517,80.74951171875
Don't Leave Me,Blackstreet ,The Ultimate Collection Soul 100 Hits CD04,3,Soul,2008,251.0,Blackstreet  - 03 - Don't Leave Me.mp3,0.054711120416505415,0.11311903,0.40798137,1429.10537546361,1730.4971902293908,3063.0585614372703,161.4990234375
Lay Low (Remix),"Blacky, Sicko & Trav",East Side Gangsters 4,09/15,Hip Hop,2007,202.0,"Blacky, Sicko & Trav - 09 - Lay Low (Remix).mp3",0.10384168122944079,0.19706804,0.552325,2038.4410910869872,2042.0931960056726,4124.797974577629,90.66611842105263
Cool Blue Water (Original Mix),Bloomfield,"Chill out Magnifique, Vol. 1",9,Electronic Chill,2019-10-25,322.0,Bloomfield - 09 - Cool Blue Water (Original Mix).mp3,0.04829694907362616,0.15775228,0.55725026,1441.4745807613408,1963.5294151946061,2951.559235658439,90.66611842105263
Minor Vamp,Blue Mitchell,(1959) Blue Soul,01/9,Jazz,1959,222.0,Blue Mitchell - 01 - Minor Vamp.mp3,0.08057113033330109,0.11248676,0.32911593,1788.2033605557995,1889.5870228197184,3836.2101362954722,112.34714673913044
The Head,Blue Mitchell,(1959) Blue Soul,02/9,Jazz,1959,269.0,Blue Mitchell - 02 - The Head.mp3,0.06153987730988777,0.10668243,0.36335805,1615.574557123994,1833.4153135519578,3459.0124171584753,120.18531976744185
I'm a Man (Original Mix),Bo Diddley,"The Magic of Rhythm and Blues, Vol. 1",10,Blues,2021,180.0,Bo Diddley - 10 - I'm a Man (Original Mix).mp3,0.08847688373766448,0.16897951,0.38696402,2139.0139437299063,2242.449612946512,4673.9321540383735,83.35433467741936
Talkin' New York,Bob Dylan,The Greenwich Village Folk Scene CD1,1,Folk,2014,200.0,Bob Dylan - 01 - Talkin' New York.mp3,0.03856042442676084,0.107607484,0.3857576,748.5890982693459,1117.1272036404077,1262.740281048943,126.04801829268293
Highway 51,Bob Dylan,The Greenwich Village Folk Scene CD3,3/20,Folk,2014,173.0,Bob Dylan - 03 - Highway 51.mp3,0.03325329476465751,0.09143421,0.4043945,633.9152734183335,828.7933277671107,1118.124488854187,132.51201923076923
You're A Big Girl Now,Bob Dylan,(1974) Blood On The Tracks,3/10,Soft Rock,1974,275.0,Bob Dylan - 03 - You're A Big Girl Now.mp3,0.04221289667182663,0.099833675,0.3975824,1122.4572197132422,1583.598865380442,2322.583872319744,151.99908088235293
Freight Train Blues,Bob Dylan,The Greenwich Village Folk Scene CD2,5/20,Folk,2014,139.0,Bob Dylan - 05 - Freight Train Blues.mp3,0.038220290429082815,0.13014665,0.32328472,781.3699587220153,994.6005066104638,1431.8767583038048,132.51201923076923
"If You See Her, Say Hello",Bob Dylan,(1974) Blood On The Tracks,8/10,Soft Rock,1974,288.0,"Bob Dylan - 08 - If You See Her, Say Hello.mp3",0.03775440133392995,0.10569012,0.346855,1056.0569594045476,1458.8971986940892,2215.6824354047744,97.50884433962264
Pretty Peggy-O,Bob Dylan,The Greenwich Village Folk Scene CD2,18/20,Folk,2014,204.0,Bob Dylan - 18 - Pretty Peggy-O.mp3,0.04690627343145317,0.13203682,0.3787584,923.4949178158274,1138.6167298392866,1712.7438099391688,126.04801829268293
"Baby, Let Me Follow You Down",Bob Dylan,The Greenwich Village Folk Scene CD3,19/20,Folk,2014,156.0,"Bob Dylan - 19 - Baby, Let Me Follow You Down.mp3",0.060831264814725235,0.088099346,0.38187093,1027.6330151407371,1220.3061410271619,1871.530349778686,132.51201923076923
Yes I See,Bob Gibson,The Greenwich Village Folk Scene CD1,5,Folk,2014,120.0,Bob Gibson - 05 - Yes I See.mp3,0.044160825180195436,0.18948908,0.3871297,990.7278401178154,1245.8210951259339,1914.8863376109593,132.51201923076923
Daddy Roll 'Em,Bob Gibson,The Greenwich Village Folk Scene CD2,7/20,Folk,2014,174.0,Bob Gibson - 07 - Daddy Roll 'Em.mp3,0.03876970131699884,0.18093999,0.36079538,1124.6707146667281,1646.5972287359273,2164.6910770758755,120.18531976744185
Springhill Mine Disaster,Bob Gibson,The Greenwich Village Folk Scene CD3,9/20,Folk,2014,125.0,Bob Gibson - 09 - Springhill Mine Disaster.mp3,0.039303617211687306,0.12161154,0.41581935,1171.043439202591,1741.0249683267873,2203.2366773292374,112.34714673913044
Ain't No Love In The Heart Of The City,Bobby Bland ,The Ultimate Collection Soul 100 Hits CD02,14,Soul,2008,230.0,Bobby Bland  - 14 - Ain't No Love In The Heart Of The City.mp3,0.04441951598176277,0.173805,0.44539702,1151.8711617610927,1574.2370507876399,2307.719378869969,156.60511363636363
Treat Me The Same Way,Bobby Thurston ,The Ultimate Collection Soul 100 Hits CD02,15,Soul,2008,265.0,Bobby Thurston  - 15 - Treat Me The Same Way.mp3,0.05039075727433243,0.1503109,0.43720645,1296.4703170848543,1726.4320208008714,2741.97508631845,191.40625
(I Don't Stand) A Ghost of a Chance,Bobby Timmons,Easy Does It (1961),04/8,Jazz Piano,1961,295.0,Bobby Timmons - 04 - (I Don't Stand) A Ghost of a Chance.mp3,0.029927540120694658,0.050433718,0.37729648,678.8916244544693,1202.291712679309,1028.181282728449,191.40625
Pretty Memory,Bobby Timmons,Easy Does It (1961),05/8,Jazz Piano,1961,212.0,Bobby Timmons - 05 - Pretty Memory.mp3,0.03454448121250967,0.05856523,0.3579124,1138.885686623543,1719.969602228218,2502.316118836772,135.99917763157896
If You Could See Me Know,Bobby Timmons,Easy Does It (1961),06/8,Jazz Piano,1961,392.0,Bobby Timmons - 06 - If You Could See Me Know.mp3,0.030890402779121518,0.032119963,0.34510398,1096.3580459155373,1754.5762337583951,2188.5617660664184,63.02400914634146
Beep  ,Bobby Valentino ft. Yung Joc,Unknown,092,Pop,2009,248.0,Bobby Valentino ft. Yung Joc - 92 - Beep  .mp3,0.06933310305001934,0.16420557,0.47721544,1851.8873881166505,1943.2821128463956,4053.185907606001,156.60511363636363
"School (OG Mix) (feat. Killah Priest, Lupe Fiasco & Talib Kweli)",Body Bag Ben,The Academy 3,27/34,Hip Hop,2021,239.0,"Body Bag Ben - 27 - School (OG Mix) (feat. Killah Priest, Lupe Fiasco & Talib Kweli).mp3",0.050709727378821595,0.30207154,0.524771,1511.958363919477,1769.9646943169198,3216.353467817277,99.38401442307692
Run Away,Bonnie Spacey,Various Artists #1,10,Electronic,2020,402.0,Bonnie Spacey - 10 - Run Away.mp3,0.046770219832381964,0.16365911,0.5238408,1495.6573003130366,1802.8582419398747,3171.60790505424,123.046875
Craig,"Bonnie Spacey, Rem's Martinez",Various Artists #2,2,Electronic,2021,344.0,"Bonnie Spacey, Rem's Martinez - 02 - Craig.mp3",0.027641367247968267,0.260047,0.6060532,1614.905997758796,2290.3270702265427,3899.891001225994,123.046875
Blame It On My Youth,Brad Mehldau,"(1997) The Art Of The Trio, Vol. 1",01,Jazz Piano,1997,377.0,Brad Mehldau - 01 - Blame It On My Youth.mp3,0.02236825098563274,0.03367918,0.34899196,762.5612726240404,1323.9716715050197,1494.4242967540636,105.46875
I Didn't Know What Time It Was,Brad Mehldau,"(1997) The Art Of The Trio, Vol. 1",02,Jazz Piano,1997,391.0,Brad Mehldau - 02 - I Didn't Know What Time It Was.mp3,0.028018065650396672,0.08463138,0.41293842,1263.151699280908,1965.7648676294586,3255.4490647448843,198.76802884615384
Ron's Place,Brad Mehldau,"(1997) The Art Of The Trio, Vol. 1",03,Jazz Piano,1997,391.0,Brad Mehldau - 03 - Ron's Place.mp3,0.020530299136513157,0.043805636,0.42817226,936.152670340557,1672.0313683585184,2075.3041175865906,184.5703125
Blackbird,Brad Mehldau,"(1997) The Art Of The Trio, Vol. 1",04,Jazz Piano,1997,300.0,Brad Mehldau - 04 - Blackbird.mp3,0.022227662266592493,0.05874082,0.3071553,811.5810802309918,1458.5289993596775,1528.2553421823602,97.50884433962264
Lament for Linus,Brad Mehldau,"(1997) The Art Of The Trio, Vol. 1",05,Jazz Piano,1997,279.0,Brad Mehldau - 05 - Lament for Linus.mp3,0.04750065759239551,0.06520822,0.40910622,1671.3024277879847,2184.2822052740385,4204.257910760933,161.4990234375
No Backstage Pass,Branford Marsalis,(1984) Scenes In The City,01/6,Jazz,1984,408.0,Branford Marsalis - 01 - No Backstage Pass.mp3,0.03207246290271865,0.041619547,0.37541887,1214.9915198611109,1755.4684170038443,2611.9654558022326,143.5546875
Solstice,Branford Marsalis,(1984) Scenes In The City,03/6,Jazz,1984,537.0,Branford Marsalis - 03 - Solstice.mp3,0.05323078167327786,0.13669026,0.41876346,1391.7912531343507,1792.2899961605497,3021.4254798534853,139.6748310810811
Vortex,Brattig & Krüger+meyer,Winter Collection 2017,14/19,Electronic,2017,438.0,Brattig & Krüger+meyer - 14 - Vortex.mp3,0.033548549970975235,0.2519607,0.616844,1127.8275011684686,1543.5014792588472,2244.469761331753,126.04801829268293
Piano in the Dark,Brenda Russell ,Ultimate Soul Collection Soul 100 Hits CD3,6,Soul,2008,258.0,Brenda Russell  - 06 - Piano in the Dark.mp3,0.05975804757038506,0.18723004,0.43349966,1608.7280201666597,1918.1037018407221,3654.077904290828,99.38401442307692
Circus,Britney Spears,Unknown,006,Pop,2009,193.0,Britney Spears - 06 - Circus.mp3,0.07348783983165634,0.2001663,0.44660974,1652.9327435839377,1788.8911665797402,3435.841723935154,114.84375
Womanizer,Britney Spears,Unknown,009,Pop,2009,222.0,Britney Spears - 09 - Womanizer.mp3,0.060658552329237614,0.20626937,0.4699119,1808.7051853864211,2059.3777956857034,4171.128944420593,139.6748310810811
